serverId,channelId,messageId,authorId,authorIsBot,createdAt,label,confidence,rationale,contentText
"944157981791113287","general","m7e62f53c","u1","false","2025-10-02T06:33:16.241Z","EM","0.8","この発言は主に文化についての質問と経験の共有があり、エモーショナルな要素も含まれています。","今更国宝見てきたんだけど 歌舞伎て何種の文化なんだろう ちゃんと見たことないから分からんけど7種なんかしら"
"944157981791113287","general","mb2a05ba4","u1","false","2025-10-02T06:47:43.035Z","Q","1","Q:jaQuestionHints|numShu+question","今更国宝見てきたんだけど 歌舞伎て何種の文化なんだろう ちゃんと見たことないから分からんけど7種なんかしら"
"944157981791113287","general","mab239a5f","u1","false","2025-10-02T06:51:56.451Z","S","0.9","EM:emotion / S:url|infoKw","https://www.youtube.com/shorts/CFahs78PMS4 7種すぎる"
"944157981791113287","general","me37dcb34","u1","false","2025-10-02T06:53:07.343Z","Q","0.9","Q:jaQuestionHints / S:url|infoKw","頑張ったのに結果でない人になるのが嫌なんだろうな"
"944157981791113287","general","m4f7771f7","u1","false","2025-10-02T07:11:08.730Z","EM","1","EM:emotion","いやーそれはいややなぁｗ"
"944157981791113287","general","m28e289c1","u1","false","2025-10-02T07:29:11.388Z","EM","0.9","感情の表明として笑顔絵文字が使用されており、楽しいなどの感情を示しています。","いやーそれはいややなぁｗ"
"944157981791113287","general","m16bc5a23","u1","false","2025-10-02T07:29:42.549Z","EM","0.9","感情を表す語彙（やばい）と、笑顔の絵文字が含まれており、感情の表明に該当します。","いやーそれはいややなぁｗ"
"944157981791113287","general","mf1803662","u1","false","2025-10-02T07:31:27.453Z","EM","0.9","感情を表す語彙（いやや, わ）が含まれており、笑いの意図も示しています。","いやーそれはいややなぁｗ"
"944157981791113287","general","m6cc1dd2a","u1","false","2025-10-02T07:44:30.306Z","EM","0.9","感情を表す語彙（いやや, ｗ）が含まれているため、EMに分類します。","いやーそれはいややなぁｗ"
"944157981791113287","general","mfa659e57","u1","false","2025-10-02T07:45:31.029Z","EM","0.9","感情を表す語彙（いやや, わ）が含まれており、主に感情の表明である","いやーそれはいややなぁｗ"
"944157981791113287","general","mb8b278ee","u1","false","2025-10-02T08:03:14.064Z","EM","0.9","感情を表す語彙（いやや, わ）が含まれており、主に感情の表明である","いやーそれはいややなぁｗ"
"944157981791113287","general","ma5d2207a","u1","false","2025-10-02T08:22:06.908Z","BOT","0.8","この発言は会話の一部としてみられるため、チャット（CH）とbot（BOT）に分類します。","いやーそれはいややなぁｗ"
"944157981791113287","general","m54d7469d","u1","false","2025-10-02T08:29:12.224Z","BOT","0.8","この発言は会話の一部として見られ、 BOTによる自動生成の特徴も見受けられます。","いやーそれはいややなぁｗ"
